code,short_description,long_description,category,chapter,is_billable
S8254XF,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",S82,19,true
S8254XG,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with delayed healing","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with delayed healing",S82,19,true
S8254XH,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with delayed healing","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with delayed healing",S82,19,true
S8254XJ,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",S82,19,true
S8254XK,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with nonunion","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with nonunion",S82,19,true
S8254XM,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with nonunion","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with nonunion",S82,19,true
S8254XN,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",S82,19,true
S8254XP,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with malunion","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with malunion",S82,19,true
S8254XQ,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with malunion","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with malunion",S82,19,true
S8254XR,"Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Nondisplaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",S82,19,true
S8254XS,"Nondisplaced fracture of medial malleolus of right tibia, sequela","Nondisplaced fracture of medial malleolus of right tibia, sequela",S82,19,true
S8255XA,"Nondisplaced fracture of medial malleolus of left tibia, initial encounter for closed fracture","Nondisplaced fracture of medial malleolus of left tibia, initial encounter for closed fracture",S82,19,true
S8255XB,"Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type I or II","Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type I or II",S82,19,true
S8255XC,"Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC","Nondisplaced fracture of medial malleolus of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",S82,19,true
S8255XD,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with routine healing","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with routine healing",S82,19,true
S8255XE,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with routine healing","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with routine healing",S82,19,true
S8255XF,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",S82,19,true
S8255XG,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with delayed healing","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with delayed healing",S82,19,true
S8255XH,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with delayed healing","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with delayed healing",S82,19,true
S8255XJ,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",S82,19,true
S8255XK,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with nonunion","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with nonunion",S82,19,true
S8255XM,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with nonunion","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with nonunion",S82,19,true
S8255XN,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",S82,19,true
S8255XP,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with malunion","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for closed fracture with malunion",S82,19,true
S8255XQ,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with malunion","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type I or II with malunion",S82,19,true
S8255XR,"Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Nondisplaced fracture of medial malleolus of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",S82,19,true
S8255XS,"Nondisplaced fracture of medial malleolus of left tibia, sequela","Nondisplaced fracture of medial malleolus of left tibia, sequela",S82,19,true
S8256XA,"Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for closed fracture","Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for closed fracture",S82,19,true
S8256XB,"Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type I or II","Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type I or II",S82,19,true
S8256XC,"Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC","Nondisplaced fracture of medial malleolus of unspecified tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC",S82,19,true
S8256XD,"Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with routine healing","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with routine healing",S82,19,true
S8256XE,"Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing",S82,19,true
S8256XF,"Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",S82,19,true
S8256XG,"Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with delayed healing","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for closed fracture with delayed healing",S82,19,true
S8256XH,"Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing","Nondisplaced fracture of medial malleolus of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing",S82,19,true
